Piezo 1,Piezo 2,MQ2,MQ135,ACCELX,ACCELY,ACCELZ,PITCH,ROLL,YAW,WATER,HUMIDITY,TEMPERATURE,STATUS
0,0,80,401.1632947,5.64,-7.56,3.07,0,0,0,0,39,31,Harmful Gas
0,0,81,402.718713,5.67,-7.59,3.14,0,0,0,0,40,31,Harmful Gas
0,0,81,404.2741313,5.62,-7.52,3.05,0,0,0,0,39,31,Harmful Gas
0,0,81,405.8295495,5.62,-7.6,3.12,0,0,0,0,39,31,Harmful Gas
0,0,81,407.3849678,5.61,-7.59,3.06,0,0,0,0,39,31,Harmful Gas
0,0,80,408.9403861,5.64,-7.56,3.07,0,0,0,0,39,31,Harmful Gas
0,0,81,410.4958044,5.62,-7.61,3.12,0,0,0,0,40,32,Harmful Gas
0,0,82,412.0512227,5.62,-7.54,3.07,0,0,0,0,40,31,Harmful Gas
0,0,80,413.6066409,5.64,-7.58,3.08,0,0,0,0,39,31,Harmful Gas
0,0,81,415.1620592,5.65,-7.6,3.13,0,0,0,0,40,31,Harmful Gas
0,0,81,416.7174775,5.66,-7.6,3.07,0,0,0,0,40,31,Harmful Gas
0,0,80,418.2728958,5.63,-7.55,3.12,0,0,0,0,40,31,Harmful Gas
0,0,84,419.828314,5.69,-7.55,3.09,0,0,0,0,40,31,Harmful Gas
0,0,81,421.3837323,5.57,-7.55,3.08,0,0,0,0,40,31,Harmful Gas
0,0,81,422.9391506,5.62,-7.58,3.05,0,0,0,0,40,31,Harmful Gas
0,0,80,424.4945689,5.65,-7.56,3.01,0,0,0,1,40,31,Harmful Gas
0,0,80,426.0499871,5.65,-7.62,3.11,0,0,0,0,39,31,Harmful Gas
0,0,80,427.6054054,5.67,-7.6,3.1,0,0,0,0,40,32,Harmful Gas
0,0,81,429.1608237,5.61,-7.6,3.21,0,0,0,0,39,32,Harmful Gas
0,0,80,430.716242,5.65,-7.57,3.11,0,0,0,0,40,31,Harmful Gas
0,0,81,432.2716602,5.61,-7.59,3.15,0,0,0,0,40,31,Harmful Gas
0,0,80,433.8270785,5.72,-7.61,3.13,0,0,0,0,40,30,Harmful Gas
0,0,80,435.3824968,5.62,-7.57,3.09,0,0,0,0,39,31,Harmful Gas
0,0,81,436.9379151,5.63,-7.52,3.08,0,0,0,0,37,28,Harmful Gas
0,0,80,438.4933333,5.65,-7.62,3.09,0,0,0,0,40,31,Harmful Gas
0,0,83,440.0487516,5.62,-7.59,3.09,0,0,0,0,39,28,Harmful Gas
0,0,80,441.6041699,5.61,-7.6,3.14,0,0,0,0,40,31,Harmful Gas
0,0,80,443.1595882,5.66,-7.59,3.06,0,0,0,0,40,31,Harmful Gas
0,0,82,444.7150064,5.68,-7.55,3.21,0,0,0,0,40,31,Harmful Gas
0,0,78,446.2704247,5.58,-7.57,3.14,0,0,0,0,41,30,Harmful Gas
0,0,81,447.825843,5.63,-7.54,3.07,0,0,0,0,36,27,Harmful Gas
0,0,81,449.3812613,5.69,-7.59,3.18,0,0,0,0,40,31,Harmful Gas
0,0,81,450.9366795,5.66,-7.59,3.14,0,0,0,0,39,31,Harmful Gas
0,0,81,452.4920978,5.63,-7.53,3.11,0,0,0,0,39,25,Harmful Gas
0,0,80,454.0475161,5.59,-7.56,3.05,0,0,0,0,40,31,Harmful Gas
0,0,81,455.6029344,5.62,-7.55,3.12,0,0,0,0,39,31,Harmful Gas
0,0,81,457.1583526,5.6,-7.59,3.05,0,0,0,0,39,31,Harmful Gas
0,0,80,458.7137709,5.7,-7.58,3.13,0,0,0,0,38,27,Harmful Gas
0,0,81,460.2691892,5.6,-7.61,3.11,0,0,0,0,37,27,Harmful Gas
0,0,81,461.8246075,5.64,-7.53,3.12,0,0,0,0,39,31,Harmful Gas
0,0,81,463.3800257,5.62,-7.56,3.12,0,0,0,0,37,28,Harmful Gas
0,0,81,464.935444,5.64,-7.51,3.03,0,0,0,0,40,31,Harmful Gas
0,0,80,466.4908623,5.62,-7.52,3.05,0,0,0,0,40,31,Harmful Gas
0,0,80,468.0462806,5.68,-7.49,3.12,0,0,0,0,40,31,Harmful Gas
0,0,82,469.6016988,5.6,-7.55,3.13,0,0,0,0,40,32,Harmful Gas
0,0,80,471.1571171,5.59,-7.58,3.1,0,0,0,0,41,32,Harmful Gas
0,0,81,472.7125354,5.61,-7.56,3.13,0,0,0,0,37,28,Harmful Gas
0,0,80,474.2679537,5.62,-7.56,3.16,0,0,0,0,39,31,Harmful Gas
0,0,80,475.8233719,5.64,-7.51,3.1,0,0,0,0,39,31,Harmful Gas
0,0,81,477.3787902,5.62,-7.57,3.15,0,0,0,0,40,31,Harmful Gas
0,0,79,478.9342085,5.65,-7.55,3.08,0,0,0,0,40,32,Harmful Gas
0,0,80,480.4896268,5.68,-7.53,3.14,0,0,0,0,40,31,Harmful Gas
0,0,81,482.045045,5.67,-7.54,3.14,0,0,0,0,39,31,Harmful Gas
0,0,80,483.6004633,5.65,-7.6,3.15,0,0,0,0,42,30,Harmful Gas
0,0,81,485.1558816,5.7,-7.57,3.16,0,0,0,0,40,31,Harmful Gas
0,0,80,486.7112999,5.6,-7.58,3.17,0,0,0,0,39,31,Harmful Gas
0,0,80,488.2667181,5.64,-7.59,3.1,0,0,0,0,40,31,Harmful Gas
0,0,81,489.8221364,5.68,-7.58,3.11,0,0,0,0,41,31,Harmful Gas
0,0,80,491.3775547,5.62,-7.62,3.03,0,0,0,0,37,28,Harmful Gas
0,0,79,492.932973,5.62,-7.63,3.11,0,0,0,0,39,32,Harmful Gas
0,0,80,494.4883912,5.68,-7.56,3.21,0,0,0,0,36,27,Harmful Gas
0,0,81,496.0438095,5.69,-7.59,3.16,0,0,0,0,41,30,Harmful Gas
0,0,80,497.5992278,5.65,-7.58,3.13,0,0,0,0,39,31,Harmful Gas
0,0,81,499.1546461,5.59,-7.57,3.25,0,0,0,0,40,31,Harmful Gas
0,0,80,500.7100644,5.59,-7.59,3.1,0,0,0,0,39,31,Harmful Gas
0,0,80,502.2654826,5.68,-7.58,3.12,0,0,0,0,40,31,Harmful Gas
0,0,78,503.8209009,5.65,-7.62,3.06,0,0,0,0,36,27,Harmful Gas
0,0,81,505.3763192,5.64,-7.55,3.23,0,0,0,0,40,31,Harmful Gas
0,0,80,255,5.64,-7.55,3.18,0,0,0,0,39,31,Harmful Gas
0,0,80,248,5.64,-7.57,3.01,0,0,0,0,36,27,Harmful Gas
0,0,80,215,5.66,-7.57,3.07,0,0,0,0,39,31,Harmful Gas
0,0,80,249,5.64,-7.53,3.12,0,0,0,0,39,31,Harmful Gas
0,0,81,236,5.6,-7.58,3.18,0,0,0,0,40,31,Harmful Gas
0,0,79,279,5.59,-7.59,3.16,0,0,0,0,39,32,Harmful Gas
0,0,80,156,5.61,-7.54,3.23,0,0,0,0,40,31,Harmful Gas
0,0,80,255,5.65,-7.53,3.2,0,0,0,0,41,30,Harmful Gas
0,0,80,248,5.65,-7.54,3.17,0,0,0,0,39,31,Harmful Gas
0,0,79,215,5.61,-7.59,3.11,0,0,0,0,40,31,Harmful Gas
0,0,80,249,5.62,-7.58,3.16,0,0,0,0,40,31,Harmful Gas
0,0,80,236,5.66,-7.52,3.16,0,0,0,0,40,32,Harmful Gas
0,0,80,279,5.67,-7.52,3.09,0,0,0,0,40,31,Harmful Gas
0,0,80,156,5.62,-7.58,2.99,0,0,0,0,40,32,Harmful Gas
0,0,80,255,5.62,-7.58,3.13,0,0,0,0,40,31,Harmful Gas
0,0,78,248,5.6,-7.56,3.1,0,0,0,0,39,31,Harmful Gas
0,0,80,215,5.67,-7.53,3.04,0,0,0,1,40,31,Harmful Gas
0,0,80,249,5.64,-7.57,3.12,0,0,0,0,40,31,Harmful Gas
0,0,80,236,5.6,-7.59,3.06,0,0,0,0,40,32,Harmful Gas
0,0,81,279,5.61,-7.55,3.13,0,0,0,0,40,32,Harmful Gas
0,0,80,156,5.57,-7.57,3.21,0,0,0,0,38,28,Harmful Gas
0,0,80,255,5.62,-7.58,3.01,0,0,0,0,40,31,Harmful Gas
0,0,80,248,5.63,-7.52,3.07,0,0,0,0,40,31,Harmful Gas
0,0,80,215,5.62,-7.48,3.09,0,0,0,0,41,30,Harmful Gas
0,0,78,249,5.58,-7.57,3.19,0,0,0,0,41,30,Harmful Gas
0,0,80,236,5.63,-7.54,3.11,0,0,0,0,40,31,Harmful Gas
0,0,80,279,5.73,-7.59,3.15,0,0,0,0,40,32,Harmful Gas
0,0,81,156,5.63,-7.6,3.12,0,0,0,0,40,31,Harmful Gas
0,0,79,255,5.64,-7.59,3.2,0,0,0,0,39,31,Harmful Gas
0,0,80,248,5.62,-7.54,3.06,0,0,0,0,40,31,Harmful Gas
0,0,81,215,5.64,-7.59,3.07,0,0,0,0,40,31,Harmful Gas
0,0,79,249,5.67,-7.56,3.1,0,0,0,0,40,31,Harmful Gas
0,0,78,236,5.66,-7.53,3.08,0,0,0,0,40,31,Harmful Gas
0,0,80,279,5.66,-7.58,3.07,0,0,0,0,39,31,Harmful Gas
0,0,79,156,5.68,-7.51,3.18,0,0,0,0,39,31,Harmful Gas
0,0,79,255,5.65,-7.58,3.12,0,0,0,0,40,30,Harmful Gas
0,0,79,248,5.67,-7.61,3.07,0,0,0,0,40,31,Harmful Gas
0,0,79,215,5.67,-7.54,3.09,0,0,0,0,40,31,Harmful Gas
0,0,81,249,5.6,-7.52,3.16,0,0,0,0,39,31,Harmful Gas
0,0,80,236,5.63,-7.55,3.18,0,0,0,0,40,31,Harmful Gas
0,0,78,279,5.69,-7.6,3.04,0,0,0,0,35,27,Harmful Gas
0,0,79,156,5.62,-7.58,3.11,0,0,0,1,40,31,Harmful Gas
0,0,81,255,5.65,-7.55,3.17,0,0,0,0,39,31,Harmful Gas
0,0,79,248,5.59,-7.55,3.13,0,0,0,0,40,31,Harmful Gas
0,0,79,215,5.63,-7.62,3.19,0,0,0,0,39,31,Harmful Gas
0,0,80,249,5.63,-7.52,3.09,0,0,0,0,39,31,Harmful Gas
0,0,80,236,5.57,-7.59,3.23,0,0,0,0,40,31,Harmful Gas
0,0,81,279,5.71,-7.62,3.01,0,0,0,0,40,31,Harmful Gas
0,0,79,156,5.62,-7.55,3.13,0,0,0,0,40,31,Harmful Gas
0,0,79,215,5.58,-7.58,3.17,0,0,0,0,40,31,Harmful Gas
0,0,79,249,5.6,-7.55,3.14,0,0,0,0,40,31,Harmful Gas
0,0,82,236,5.67,-7.59,3.19,0,0,0,0,40,31,Harmful Gas
0,0,79,279,5.59,-7.59,3.09,0,0,0,0,40,31,Harmful Gas
0,0,79,156,5.63,-7.56,3.13,0,0,0,0,36,27,Harmful Gas
0,0,80,255,5.69,-7.56,3.17,0,0,0,0,37,27,Harmful Gas
0,0,79,248,5.65,-7.55,3.15,0,0,0,0,40,31,Harmful Gas
0,0,79,215,5.63,-7.53,3.2,0,0,0,0,40,31,Harmful Gas
0,0,79,249,5.65,-7.56,3.14,0,0,0,0,37,27,Harmful Gas
0,0,81,236,5.61,-7.63,3.15,0,0,0,0,40,31,Harmful Gas
0,0,79,279,5.55,-7.57,3.15,0,0,0,0,40,31,Harmful Gas
0,0,80,156,5.65,-7.55,3.02,0,0,0,0,40,31,Harmful Gas
0,0,78,255,5.67,-7.51,3.16,0,0,0,0,39,31,Harmful Gas
0,0,80,248,5.66,-7.54,3.15,0,0,0,0,40,31,Harmful Gas
0,0,79,215,5.66,-7.54,3.06,0,0,0,0,40,31,Harmful Gas
0,0,81,249,5.58,-7.63,3.09,0,0,0,0,37,27,Harmful Gas
0,0,79,236,5.62,-7.58,3.18,0,0,0,0,39,31,Harmful Gas
0,0,79,279,5.65,-7.63,3.13,0,0,0,0,40,31,Harmful Gas
0,0,79,156,5.62,-7.57,3.07,0,0,0,0,39,32,Harmful Gas
0,0,80,255,5.69,-7.55,3.07,0,0,0,0,39,31,Harmful Gas
0,0,79,248,5.63,-7.59,3.18,0,0,0,0,40,31,Harmful Gas
0,0,79,215,5.67,-7.56,3.1,0,0,0,0,39,31,Harmful Gas
0,0,79,249,5.68,-7.55,3.15,0,0,0,0,40,31,Harmful Gas
0,0,79,236,5.68,-7.58,3.1,0,0,0,0,39,31,Harmful Gas
0,1,79,279,5.61,-7.57,3.09,0,0,0,0,40,32,Harmful Gas
0,1,79,156,5.62,-7.56,3.17,0,0,0,0,40,31,Harmful Gas
0,0,79,255,5.66,-7.56,3.1,0,0,0,0,40,31,Harmful Gas
0,0,79,248,5.66,-7.6,3.13,0,0,0,0,39,31,Harmful Gas
0,0,79,215,5.66,-7.57,3.15,0,0,0,0,40,31,Harmful Gas
0,0,79,249,5.65,-7.56,3.21,0,0,0,0,41,30,Harmful Gas
0,0,81,236,5.64,-7.55,3.19,0,0,0,0,40,31,Harmful Gas
0,1,78,279,5.64,-7.52,3.17,0,0,0,0,40,32,Harmful Gas
0,0,79,156,5.65,-7.55,3.2,0,0,0,0,40,32,Harmful Gas
0,3,79,255,5.67,-7.55,3.06,0,0,0,0,40,31,Harmful Gas
0,1,79,248,5.6,-7.6,3.2,0,0,0,0,40,32,Harmful Gas
0,1,79,215,5.61,-7.46,3.17,0,0,0,0,40,31,Harmful Gas
0,0,79,249,5.63,-7.53,3.09,0,0,0,0,39,31,Harmful Gas
0,0,79,236,5.61,-7.57,3.19,0,0,0,0,40,31,Harmful Gas
0,0,79,279,5.6,-7.55,3.15,0,0,0,0,39,33,Harmful Gas
0,0,79,156,5.61,-7.52,3.21,0,0,0,0,40,32,Harmful Gas
0,3,79,236,5.68,-7.59,3,0,0,0,0,40,31,Harmful Gas
0,2,78,279,5.65,-7.53,3.05,0,0,0,0,40,31,Harmful Gas
0,1,79,156,5.67,-7.57,3.07,0,0,0,0,36,28,Harmful Gas
0,0,79,214.8461538,5.63,-7.52,3.18,0,0,0,0,39,31,Harmful Gas
0,1,81,212.7912088,5.62,-7.57,3.16,0,0,0,0,41,31,Harmful Gas
0,0,77,210.7362637,5.7,-7.57,3.12,0,0,0,0,39,31,Harmful Gas
0,1,78,208.6813187,5.63,-7.62,3.14,0,0,0,0,41,30,Harmful Gas
0,2,78,206.6263736,5.61,-7.55,3.18,0,0,0,0,40,31,Harmful Gas
0,0,79,204.5714286,5.64,-7.52,3.16,0,0,0,0,40,31,Harmful Gas
0,2,78,202.5164835,5.69,-7.65,3.11,0,0,0,0,40,31,Harmful Gas
0,2,79,200.4615385,5.64,-7.56,3.15,0,0,0,0,40,30,Harmful Gas
0,1,79,200,5.59,-7.59,3.13,0,0,0,0,39,31,Harmful Gas
0,2,79,205,5.69,-7.54,3.21,0,0,0,0,39,31,Harmful Gas
0,1,78,78,5.64,-7.51,3.14,0,0,0,0,40,31,Harmful Gas
0,1,79,264,5.67,-7.51,3.09,0,0,0,0,41,31,Harmful Gas
0,0,79,199,5.68,-7.6,3.09,0,0,0,0,36,27,Harmful Gas
0,3,79,189,5.67,-7.57,3.06,0,0,0,0,36,27,Harmful Gas
0,5,78,155,5.64,-7.52,3.21,0,0,0,0,40,31,Harmful Gas
0,3,79,256,5.67,-7.56,3.14,0,0,0,0,39,31,Harmful Gas
0,2,77,245,5.62,-7.6,3.13,0,0,0,0,42,30,Harmful Gas
0,2,79,289,5.59,-7.57,3.09,0,0,0,0,39,31,Harmful Gas
0,3,77,274,5.6,-7.59,3.04,0,0,0,0,40,31,Harmful Gas
0,5,79,126,5.65,-7.55,3.15,0,0,0,0,40,31,Harmful Gas
0,4,79,154,5.59,-7.53,3.18,0,0,0,0,39,31,Harmful Gas
0,4,78,198,5.6,-7.57,3.2,0,0,0,0,40,31,Harmful Gas
0,4,79,147,5.6,-7.57,3.15,0,0,0,0,37,27,Harmful Gas
0,4,78,156,5.68,-7.57,3.06,0,0,0,0,40,31,Harmful Gas
0,5,78,288,5.62,-7.57,3.26,0,0,0,0,40,31,Harmful Gas
0,5,79,293,5.64,-7.54,3.23,0,0,0,0,40,30,Harmful Gas
0,5,79,269,5.62,-7.55,3.13,0,0,0,0,39,31,Harmful Gas
0,5,79,289,5.65,-7.57,3.17,0,0,0,0,39,31,Harmful Gas
0,5,78,248,5.63,-7.56,3.18,0,0,0,0,40,31,Harmful Gas
0,5,77,249,5.68,-7.53,3.27,0,0,0,0,40,30,Harmful Gas
0,5,78,250,5.64,-7.57,3.21,0,0,0,0,40,31,Harmful Gas
0,6,79,304.5909091,5.67,-7.56,3.13,0,0,0,1,39,31,Harmful Gas
0,6,79,317.2587413,5.58,-7.59,3.14,0,0,0,0,40,32,Harmful Gas
0,6,79,329.9265734,5.69,-7.58,3.17,0,0,0,0,41,30,Harmful Gas
0,5,79,342.5944056,5.57,-7.54,3.21,0,0,0,0,39,31,Harmful Gas
0,7,77,355.2622378,5.56,-7.58,3.08,0,0,0,0,40,31,Harmful Gas
0,6,78,367.9300699,5.68,-7.57,3.1,0,0,0,0,40,32,Harmful Gas
0,6,77,380.5979021,5.69,-7.54,3.13,0,0,0,0,38,28,Harmful Gas
0,8,79,393.2657343,5.57,-7.55,3.14,0,0,0,0,39,31,Harmful Gas
0,7,79,405.9335664,5.67,-7.58,3.07,0,0,0,0,40,31,Harmful Gas
0,8,79,418.6013986,5.66,-7.58,3.14,0,0,0,0,40,31,Harmful Gas
0,9,78,431.2692308,5.69,-7.61,3.2,0,0,0,0,39,31,Harmful Gas
0,8,78,443.9370629,5.69,-7.57,3.1,0,0,0,0,39,31,Harmful Gas
0,7,77,456.6048951,5.59,-7.52,3.13,0,0,0,0,39,31,Harmful Gas
0,7,78,469.2727273,5.67,-7.55,3.16,0,0,0,0,40,31,Harmful Gas
0,7,78,481.9405594,5.64,-7.5,3.17,0,0,0,0,36,27,Harmful Gas
0,7,76,494.6083916,5.68,-7.61,3.18,0,0,0,0,40,31,Harmful Gas
0,7,78,507.2762238,5.65,-7.57,3.22,0,0,0,0,40,32,Harmful Gas
0,5,79,519.9440559,5.62,-7.54,3.17,0,0,0,0,40,31,Harmful Gas
0,4,78,532.6118881,5.64,-7.53,3.13,0,0,0,0,40,31,Harmful Gas
0,3,79,545.2797203,5.64,-7.55,3.19,0,0,0,0,40,32,Harmful Gas
0,3,79,557.9475524,5.67,-7.56,3.2,0,0,0,0,38,28,Harmful Gas
0,2,78,570.6153846,5.66,-7.53,3.12,0,0,0,1,40,31,Harmful Gas
0,1,78,256,5.58,-7.6,3.12,0,0,0,0,40,32,Harmful Gas
0,1,78,145,5.59,-7.53,3.19,0,0,0,0,39,31,Harmful Gas
0,0,78,256,5.67,-7.56,3.14,0,0,0,0,40,31,Harmful Gas
0,0,76,14,5.68,-7.57,3.13,0,0,0,0,40,31,Harmful Gas
0,0,78,7,5.57,-7.48,3.19,0,0,0,0,41,30,Harmful Gas
0,0,79,1547,5.67,-7.55,3.06,0,0,0,0,39,31,Harmful Gas
0,1,77,454,5.61,-7.54,3.15,0,0,0,0,38,27,Harmful Gas
0,0,80,454,5.62,-7.57,3.11,0,0,0,0,41,32,Harmful Gas
0,0,79,8,5.63,-7.56,3.18,0,0,0,0,41,31,Harmful Gas
0,3,76,48,5.64,-7.53,3.17,0,0,0,0,39,31,Harmful Gas
0,1,78,236,5.64,-7.58,3.11,0,0,0,0,40,31,Harmful Gas
0,1,78,279,5.6,-7.55,3.06,0,0,0,0,40,31,Harmful Gas
0,2,78,156,5.63,-7.59,3.04,0,0,0,1,37,28,Harmful Gas
0,1,77,255,5.6,-7.53,3.11,0,0,0,0,40,31,Harmful Gas
0,3,78,248,5.58,-7.52,3.15,0,0,0,0,40,31,Harmful Gas
0,2,77,215,5.62,-7.56,3.13,0,0,0,0,39,31,Harmful Gas
0,3,77,249,5.65,-7.54,3.18,0,0,0,0,40,31,Harmful Gas
0,3,77,236,5.66,-7.52,3.18,0,0,0,0,39,31,Harmful Gas
0,3,79,279,5.67,-7.53,3.07,0,0,0,0,37,28,Harmful Gas
0,4,77,156,5.67,-7.54,3.14,0,0,0,0,40,30,Harmful Gas
0,3,77,255,5.6,-7.56,3.21,0,0,0,0,40,31,Harmful Gas
0,230,78,248,5.86,-7.86,2.82,0.07,0.07,0,0,39,31,Harmful Gas
0,0,78,215,-0.57,-1,5.89,0.68,1.66,-0.18,0,36,27,Harmful Gas
255,0,77,249,7.99,-3.75,6.8,-0.42,2.64,1.02,0,36,27,Harmful Gas
44,255,78,236,2.73,-9.66,-3.84,-0.42,2.46,0.95,0,39,31,Harmful Gas
214,228,77,279,3.44,-6.92,-4.45,-0.55,2.73,0.95,0,40,31,Harmful Gas
180,236,79,156,6.84,-4.86,-4.62,-0.09,2.67,0.78,1,40,31,Harmful Gas
117,216,77,255,8.57,-3.25,-3.81,-0.17,2.59,0.66,0,40,31,Harmful Gas
78,191,77,248,9.3,-2.5,-3.72,-0.17,2.59,0.66,0,38,28,Harmful Gas
56,167,79,215,9.48,-2.07,-3.81,-0.17,2.59,0.66,0,40,31,Harmful Gas
39,150,77,249,9.6,-1.59,-3.71,-0.17,2.59,0.66,0,37,27,Harmful Gas
14,137,77,236,9.75,-1.31,-3.66,-0.17,2.59,0.66,0,40,31,Harmful Gas
254,121,78,279,9.86,-0.98,-3.4,-0.17,2.59,0.66,0,39,31,Harmful Gas
237,110,78,156,9.74,-0.68,-3.22,-0.17,2.59,0.66,0,40,31,Harmful Gas
227,105,78,255,9.99,-0.38,-3.33,-0.17,2.59,0.66,0,40,31,Harmful Gas
219,96,78,248,9.84,-0.08,-3.25,-0.17,2.59,0.66,0,40,31,Harmful Gas
205,91,78,215,9.93,-0.03,-3.42,-0.17,2.59,0.66,0,38,28,Harmful Gas
198,85,79,249,9.84,-0.08,-3.32,-0.17,2.59,0.66,0,39,31,Harmful Gas
194,81,78,236,9.83,-0.01,-3.32,-0.17,2.59,0.66,0,40,31,Harmful Gas
181,74,78,279,9.83,0.1,-3.4,-0.17,2.59,0.66,0,40,31,Harmful Gas
175,70,77,156,9.84,0.09,-3.41,-0.17,2.59,0.66,0,40,31,Harmful Gas
168,71,78,255,9.8,0.03,-3.35,-0.17,2.59,0.66,1,40,31,Harmful Gas
166,62,79,248,9.74,0.1,-3.48,-0.17,2.59,0.66,0,40,31,Harmful Gas
156,61,79,215,9.77,0.18,-3.45,-0.17,2.59,0.66,0,40,31,Harmful Gas
150,56,79,249,9.85,0.18,-3.51,-0.17,2.59,0.66,0,39,31,Harmful Gas
146,56,79,236,9.83,0.15,-3.4,-0.17,2.59,0.66,0,41,30,Harmful Gas
139,54,79,279,9.8,0.17,-3.43,-0.17,2.59,0.66,0,40,31,Harmful Gas
136,52,76,156,9.76,0.21,-3.35,-0.17,2.59,0.66,0,40,31,Harmful Gas
129,50,78,215,9.83,0.22,-3.56,-0.17,2.59,0.66,0,40,32,Harmful Gas
128,50,79,249,9.79,0.18,-3.51,-0.17,2.59,0.66,0,39,32,Harmful Gas
125,51,83,236,9.83,0.14,-3.5,-0.17,2.59,0.66,0,39,31,Harmful Gas
120,44,79,279,9.78,0.17,-3.57,-0.17,2.59,0.66,0,40,30,Harmful Gas
110,44,78,156,9.77,0.21,-3.47,-0.17,2.59,0.66,0,40,31,Harmful Gas
108,43,78,255,9.81,0.23,-3.49,-0.17,2.59,0.66,0,40,31,Harmful Gas
103,41,79,248,9.71,0.17,-3.42,-0.17,2.59,0.66,0,39,31,Harmful Gas
99,40,78,215,9.72,0.21,-3.64,-0.17,2.59,0.66,0,39,31,Harmful Gas
96,38,79,249,9.8,0.17,-3.39,-0.17,2.59,0.66,0,39,31,Harmful Gas
95,36,79,236,9.84,0.26,-3.46,-0.17,2.59,0.66,0,40,31,Harmful Gas
90,35,78,279,9.8,0.2,-3.49,-0.17,2.59,0.66,0,41,30,Harmful Gas
83,33,78,156,9.78,0.22,-3.56,-0.17,2.59,0.66,0,40,31,Harmful Gas
82,32,76,255,9.82,0.24,-3.53,-0.17,2.59,0.66,0,39,32,Harmful Gas
81,29,79,248,9.76,0.17,-3.51,-0.17,2.59,0.66,0,41,32,Harmful Gas
76,31,78,215,9.86,0.23,-3.57,-0.17,2.59,0.66,1,40,32,Harmful Gas
